ts,open,high,low,close,volume
2023-01-28,30740.31,30902.5,30534.74,30775.58,72593.56
2023-01-29,29387.77,29466.87,28766.5,29112.13,28805.26
2023-01-30,30386.11,31689.39,29724.69,30412.83,35013.06
2023-01-31,31003.25,32550.56,30302.72,31298.62,85465.52
2023-02-01,31537.88,32644.1,30902.16,31861.79,41949.71
2023-02-02,33608.12,34424.56,33224.45,33654.36,117752.48
2023-02-03,32810.26,32810.26,32304.49,32603.86,18820.11
2023-02-04,34527.4,35324.09,33822.8,34712.1,12759.31
2023-02-05,36127.42,36211.96,35616.8,35917.15,9020.05
2023-02-06,35703.23,37118.58,33934.43,35674.48,99503.62
2023-02-07,37357.0,37924.48,36463.75,37176.7,76250.56
2023-02-08,35735.4,36633.54,35314.66,35818.41,29527.06
2023-02-09,34902.8,35834.62,33321.1,34851.77,45881.14
2023-02-10,34351.18,34351.18,33931.68,34168.47,84345.61
2023-02-11,33587.42,34673.1,32659.3,33592.04,30589.47
2023-02-12,32284.97,33365.88,31603.19,32421.1,8596.96
2023-02-13,33611.57,34322.62,33611.57,33889.92,8831.95
2023-02-14,33780.39,34034.92,32781.31,33634.68,14843.95
2023-02-15,33892.81,34726.85,33496.66,34103.34,38876.75
2023-02-16,33340.07,34556.16,32145.75,33479.49,16747.72
2023-02-17,31317.66,31627.5,31317.66,31459.84,79448.8
2023-02-18,31747.74,33256.05,30467.8,31806.28,12597.13
2023-02-19,30264.24,30264.24,29536.21,29791.85,19568.94
2023-02-20,29848.81,30270.48,29448.37,29764.99,7935.25
2023-02-21,28269.27,28762.41,28095.67,28415.7,23478.58
2023-02-22,30396.86,30788.73,30236.61,30508.23,34566.33
2023-02-23,31221.25,31804.63,31221.25,31544.34,82394.03
2023-02-24,31422.04,32461.68,30148.13,31708.84,38367.28
2023-02-25,32850.12,33466.19,32778.33,33192.54,64136.49
2023-02-26,32341.93,32542.51,31908.26,32272.13,78400.11
2023-02-27,33058.98,33367.07,32561.14,32941.26,48387.5
2023-02-28,33242.86,33899.44,32625.22,33222.23,17311.01
2023-03-01,33680.34,34331.59,32624.2,33580.98,49224.88
2023-03-02,34947.39,35871.43,34689.18,35162.93,119196.35
2023-03-03,35925.33,36255.93,35925.33,36130.22,28483.16
2023-03-04,36214.34,37148.49,36170.55,36551.96,57376.36
2023-03-05,34231.35,34765.13,34231.35,34546.76,54964.93
2023-03-06,33551.36,33619.04,33237.38,33455.37,26472.5
2023-03-07,33899.44,34258.12,32597.6,33362.0,75195.27
2023-03-08,33240.6,33797.99,32901.01,33521.45,26161.43
2023-03-09,32181.41,32998.68,31531.4,32269.69,50407.89
2023-03-10,35221.58,35534.81,34632.78,35164.5,29935.56
2023-03-11,37054.0,37855.07,36413.96,37136.89,38367.92
2023-03-12,38085.93,38677.81,36265.15,37984.76,78916.78
2023-03-13,37962.26,38677.86,37448.72,38137.81,7890.15
2023-03-14,37706.08,38272.72,37209.29,37912.43,61212.4
2023-03-15,36671.58,37532.26,35778.1,36725.15,64945.46
2023-03-16,36976.5,37547.34,36138.55,36880.15,23326.53
2023-03-17,37652.62,38144.42,36000.04,37270.23,36186.65
2023-03-18,35846.35,36380.3,35078.21,35738.67,16709.36
2023-03-19,36140.36,37853.89,35570.09,36213.41,19355.41
2023-03-20,36310.97,37817.83,34464.71,36071.22,45484.87
2023-03-21,34062.3,34452.44,33501.26,33791.93,291552.84
2023-03-22,32759.04,33876.42,31938.95,32838.73,60064.5
2023-03-23,32377.51,32650.55,32265.32,32415.36,17827.35
2023-03-24,34562.83,35048.46,34113.71,34681.33,67072.59
2023-03-25,35649.2,36142.53,34987.96,35416.61,57862.33
2023-03-26,33870.09,34313.5,33431.62,33850.0,8973.49
2023-03-27,34094.72,35575.74,33260.58,34482.44,27943.94
2023-03-28,32820.02,33030.42,32377.03,32713.72,31461.88
2023-03-29,34433.69,35022.92,33465.43,34028.18,39340.26
2023-03-30,33942.58,34592.37,32737.74,33521.92,34703.23
2023-03-31,33334.14,34299.5,32735.92,33462.39,40028.09
2023-04-01,34908.72,35857.97,34528.3,35104.35,17145.89
2023-04-02,34118.62,34437.87,32682.51,33608.34,27465.28
2023-04-03,32454.24,32495.91,31264.79,32052.5,28291.71
2023-04-04,31569.16,31965.94,31006.31,31451.58,87899.71
2023-04-05,32274.77,32901.09,32274.77,32664.62,20171.11
2023-04-06,30869.02,31338.98,30400.39,31019.48,28434.25
2023-04-07,27888.18,29267.05,27536.27,28134.31,25129.41
2023-04-08,28137.25,28317.43,27072.92,27735.12,118379.36
2023-04-09,27972.74,29265.75,27120.19,28318.36,57008.41
2023-04-10,29931.12,29931.12,29256.33,29577.66,16106.29
2023-04-11,29121.14,29333.7,28817.29,29145.74,46477.65
2023-04-12,28578.93,29028.45,28578.93,28772.18,14987.83
2023-04-13,30239.8,30505.11,29699.67,30002.94,42084.34
2023-04-14,28286.31,29244.19,27145.65,28144.57,99662.35
2023-04-15,27524.45,29044.18,27088.37,27806.12,6957.37
2023-04-16,28028.42,28397.6,27703.12,28034.09,14895.43
2023-04-17,28834.95,28996.56,27730.56,28521.09,38022.85
2023-04-18,27966.74,28768.95,27463.49,28058.75,24315.64
2023-04-19,28512.83,28907.01,27414.23,28134.76,39646.36
2023-04-20,25672.96,26204.39,25449.23,25826.85,30381.47
2023-04-21,24960.02,25606.87,24960.02,25276.52,8406.36
2023-04-22,25728.78,26111.79,25310.42,25719.48,53343.09
2023-04-23,24781.81,25050.63,24781.81,24887.57,11032.71
2023-04-24,25001.39,25296.91,24595.77,24976.43,37873.9
2023-04-25,25409.28,25620.81,25230.64,25408.23,22458.47
2023-04-26,24990.46,25884.49,24787.74,25143.11,219817.97
2023-04-27,25536.06,25536.06,24935.76,25331.54,29300.33
2023-04-28,24528.19,25251.28,24026.14,24528.97,42308.85
2023-04-29,24557.43,24574.44,24032.74,24388.78,49679.63
2023-04-30,25138.06,25252.16,24525.07,24952.67,42083.04
2023-05-01,25481.81,25718.84,24516.55,25127.8,31513.19
2023-05-02,24548.85,24736.95,24548.85,24654.18,14488.0
2023-05-03,24535.83,25444.17,24027.61,24885.71,29348.94
2023-05-04,25698.28,25698.28,25427.73,25554.29,7274.6
2023-05-05,23931.5,24730.79,22913.02,23820.76,46769.65
2023-05-06,24869.32,25685.92,23849.04,24844.21,331813.47
2023-05-07,24564.17,24980.13,23927.17,24590.4,36830.51
2023-05-08,24934.69,25367.2,24263.49,24996.81,42170.03
2023-05-09,26285.5,26598.31,25200.59,26105.65,9416.28
2023-05-10,24665.97,25359.29,24665.97,24919.31,16715.89
2023-05-11,24437.63,24821.84,23822.88,24344.67,65217.6
2023-05-12,24335.35,24392.78,23925.82,24136.22,9988.03
2023-05-13,23658.22,23691.14,23339.39,23518.38,17618.19
2023-05-14,25013.95,25304.0,24687.41,25028.24,50642.71
2023-05-15,24324.81,24997.79,23749.44,24325.32,60880.08
2023-05-16,24138.47,24538.99,23185.17,23892.72,29045.27
2023-05-17,24212.57,24354.46,23904.32,24100.37,35054.81
2023-05-18,23467.02,23695.57,22212.16,23142.07,34562.66
2023-05-19,22602.85,23159.13,22602.85,22858.05,11659.43
2023-05-20,23316.04,23672.97,22930.94,23148.13,29603.4
2023-05-21,22765.65,23421.49,22716.18,22914.37,37979.78
2023-05-22,22860.54,23187.34,22315.33,22873.88,29145.23
2023-05-23,22685.12,22685.12,22142.34,22487.71,6669.59
2023-05-24,21187.5,21793.48,20823.01,21358.77,104767.22
2023-05-25,21999.1,22560.71,21071.08,21632.96,12834.5
2023-05-26,23241.68,23659.26,22400.05,23037.9,33209.54
2023-05-27,23194.33,23369.51,22531.14,23087.35,40577.15
2023-05-28,23131.26,23768.39,22319.3,23305.03,21861.33
2023-05-29,23878.43,24559.89,23090.02,23912.81,38550.56
2023-05-30,22842.36,23195.89,22490.88,22908.04,16831.32
2023-05-31,24111.01,24633.8,24023.83,24351.07,177615.33
2023-06-01,24775.85,25079.26,24012.44,24560.94,25950.61
2023-06-02,25959.36,26733.29,25562.78,26043.61,66846.75
2023-06-03,25386.33,25887.6,25011.51,25422.03,13481.78
2023-06-04,27105.8,27704.48,26600.64,27132.94,58771.75
2023-06-05,27873.15,28656.42,26892.14,27920.99,18774.29
2023-06-06,28630.43,28738.93,28307.9,28509.44,11010.57
2023-06-07,28643.66,30183.35,28183.25,28787.06,14362.88
2023-06-08,28755.48,28755.48,28422.83,28580.58,17045.76
2023-06-09,29709.51,30912.96,29071.9,29851.83,37284.91
2023-06-10,30037.02,30531.09,29527.19,30043.88,341153.9
2023-06-11,27793.54,28499.0,27440.21,28087.13,297915.21
2023-06-12,27282.53,27842.3,26606.44,27050.62,25486.47
2023-06-13,27200.63,27200.63,26178.31,26915.58,70916.74
2023-06-14,27406.11,27970.76,26729.18,27250.05,12122.36
2023-06-15,27274.09,27390.29,26962.34,27236.95,6139.01
2023-06-16,28458.57,28607.02,28287.96,28466.8,34374.9
2023-06-17,26403.64,26848.33,26403.64,26627.65,50777.69
2023-06-18,26511.5,27768.21,25883.25,26801.98,61508.69
2023-06-19,25338.69,25428.63,24893.77,25187.46,76421.13
2023-06-20,25867.54,26166.44,25654.48,25905.01,24956.02
2023-06-21,25577.09,26365.12,25377.41,25858.26,34416.04
2023-06-22,25984.76,26888.83,25887.53,26280.22,62999.17
2023-06-23,25665.49,26019.66,24728.17,25535.78,84069.19
2023-06-24,26932.38,27123.48,26316.85,26745.39,15897.63
2023-06-25,27641.93,27926.28,27641.93,27780.17,39373.14
2023-06-26,28430.49,28982.6,27654.21,28395.95,56353.57
2023-06-27,28397.8,28783.41,27761.3,28309.95,37675.38
2023-06-28,28798.64,29581.84,28216.6,28933.74,20508.51
2023-06-29,28549.4,28996.68,27228.27,28269.03,33546.89
2023-06-30,29091.6,30002.09,28291.31,29172.06,51682.17
2023-07-01,30576.7,31277.32,30576.7,30952.18,18800.32
2023-07-02,32132.13,33374.52,31278.8,32182.24,13449.02
2023-07-03,31761.75,32444.24,30687.09,31417.92,180452.78
2023-07-04,31777.57,32737.26,31447.85,31865.64,40571.25
2023-07-05,30245.82,31098.05,29889.63,30501.27,72804.76
2023-07-06,31321.82,31507.94,30626.35,31165.19,40955.41
2023-07-07,31773.67,31959.92,31349.66,31708.13,80758.49
2023-07-08,29743.36,30338.12,29019.76,29744.06,36288.09
2023-07-09,28710.9,29145.79,28100.61,28601.72,53740.94
2023-07-10,28205.25,29068.91,28113.6,28362.2,13790.38
2023-07-11,27972.32,28855.55,27361.96,28107.24,8136.95
2023-07-12,27139.73,27285.87,26530.57,26982.69,22502.2
2023-07-13,27181.82,27743.04,26835.96,27393.61,10582.42
2023-07-14,28034.83,28173.58,27126.86,27677.26,6108.64
2023-07-15,27754.62,27754.62,27361.84,27530.98,42220.45
2023-07-16,26606.72,27140.22,26454.92,26852.5,7986.13
2023-07-17,28193.05,28193.05,27526.02,27898.25,71205.75
2023-07-18,29642.82,30601.8,28567.25,29606.77,107712.22
2023-07-19,29476.57,30158.33,28018.88,29153.6,10662.32
2023-07-20,28608.94,29272.9,27200.4,28578.44,42314.78
2023-07-21,29076.39,29493.84,28528.8,29117.66,149459.5
2023-07-22,28733.38,29799.79,27777.45,28798.23,23086.88
2023-07-23,28538.01,28998.08,28538.01,28701.08,54836.57
2023-07-24,29716.79,30449.61,28575.59,29498.01,230336.78
2023-07-25,27480.44,27933.07,27480.44,27632.57,8680.04
2023-07-26,29203.4,29940.62,28251.29,28980.87,14933.58
2023-07-27,29487.97,29859.15,28631.15,29098.3,53075.7
2023-07-28,28592.55,29183.62,27964.88,28725.28,191315.14
2023-07-29,28532.63,29624.16,27949.29,28678.69,19038.01
2023-07-30,28909.69,28909.69,28486.8,28683.99,236053.89
2023-07-31,26936.97,27218.42,26853.64,27038.11,36636.34
2023-08-01,28833.93,29580.57,27264.42,28533.25,6957.74
2023-08-02,28459.2,28952.09,28144.17,28617.44,119948.08
2023-08-03,29266.88,29266.88,28712.28,29108.25,23328.28
2023-08-04,30065.46,30447.56,29718.58,30139.17,48991.63
2023-08-05,29201.6,29488.87,28659.43,29124.66,8965.88
2023-08-06,29760.23,29760.23,29434.75,29655.77,18624.84
2023-08-07,29543.77,29679.22,29019.55,29423.37,10245.44
2023-08-08,30510.7,30510.7,30107.99,30353.93,9515.96
2023-08-09,27889.69,28597.12,27538.5,28218.37,36172.13
2023-08-10,28071.14,29538.52,27005.13,28162.88,52594.3
2023-08-11,27630.27,28406.04,26203.15,27616.3,21437.47
2023-08-12,27907.41,28521.78,27446.0,28079.38,10574.56
2023-08-13,28810.02,28912.28,28368.91,28588.0,12102.77
2023-08-14,27816.06,29188.82,26956.74,27930.52,44865.66
2023-08-15,27117.18,27974.47,26925.77,27283.82,36126.96
2023-08-16,27423.93,27449.11,26991.28,27219.15,45067.21
2023-08-17,26196.85,27361.59,25788.49,26417.8,113813.11
2023-08-18,27031.47,28199.61,26547.01,27248.75,52370.18
2023-08-19,27048.82,27864.02,26479.04,26939.28,45672.01
2023-08-20,24631.69,25145.1,24016.19,24369.7,212119.75
2023-08-21,24119.35,24484.78,23753.53,24088.2,25502.38
2023-08-22,22962.49,23656.21,22944.74,23263.21,211659.45
2023-08-23,22125.77,22637.89,21296.59,22005.19,96623.59
2023-08-24,21004.07,21351.22,20795.76,21104.12,24083.3
2023-08-25,21407.12,21680.96,20967.17,21216.89,58277.82
2023-08-26,22192.59,23124.66,21741.42,22260.19,26124.81
2023-08-27,22745.59,22875.75,22120.48,22539.32,9870.62
2023-08-28,22025.17,22745.21,21517.4,22099.03,30769.11
2023-08-29,22364.29,22945.31,21653.55,22488.2,9624.51
2023-08-30,21822.97,22832.98,21678.51,22162.96,37343.15
2023-08-31,21548.81,22425.3,21195.76,21663.12,58417.48
2023-09-01,20866.1,21030.72,20443.78,20836.55,25604.95
2023-09-02,19642.55,19899.4,19321.4,19626.77,36048.86
2023-09-03,19484.68,19579.25,19000.13,19389.8,35460.45
2023-09-04,19692.74,19692.74,19384.74,19526.63,58805.53
2023-09-05,19494.39,19677.25,19293.48,19489.92,32131.61
2023-09-06,19247.48,19441.17,18933.62,19237.06,23174.5
2023-09-07,18804.59,18958.72,18204.11,18638.65,56026.84
2023-09-08,19103.52,20015.07,18319.44,19068.28,33763.72
2023-09-09,18101.84,18485.53,18061.18,18236.53,5326.61
2023-09-10,18688.37,19085.29,18215.71,18766.76,22380.74
2023-09-11,17837.87,18739.28,17550.18,18147.08,19417.84
2023-09-12,17581.01,17788.61,17581.01,17701.95,32843.23
2023-09-13,16613.61,17142.06,16357.69,16841.35,29778.0
2023-09-14,16619.76,16804.51,16049.14,16573.22,6035.88
2023-09-15,17340.93,17600.12,16939.53,17174.47,8785.15
2023-09-16,17381.66,18237.62,16987.64,17513.48,13583.75
2023-09-17,18019.61,18323.64,17851.31,18150.82,30924.38
2023-09-18,18653.01,18841.68,17768.98,18513.32,69688.53
2023-09-19,17774.21,17933.56,17718.58,17838.56,8107.22
2023-09-20,17695.96,18218.92,17148.62,17659.69,17038.92
2023-09-21,17312.09,17567.75,16760.49,17209.78,27886.79
2023-09-22,17954.97,18384.32,17465.54,18057.26,13923.42
2023-09-23,17246.96,17617.9,17072.7,17342.5,31146.05
2023-09-24,17847.8,18302.12,17466.21,17920.4,48863.05
2023-09-25,18286.93,19285.15,18072.07,18517.07,16112.01
2023-09-26,19848.24,20233.16,19328.54,19771.27,39021.98
2023-09-27,19612.87,19967.41,18860.06,19519.05,27304.14
2023-09-28,20054.61,20550.86,19495.77,20041.84,12018.12
2023-09-29,21977.04,22681.01,21306.35,21740.56,27537.34
2023-09-30,21263.05,21660.2,20893.43,21307.57,44162.73
2023-10-01,20323.23,20754.06,19613.54,20223.31,93608.89
2023-10-02,19037.58,19781.91,18122.09,18963.87,110665.7
2023-10-03,19347.57,19709.13,19051.94,19472.06,18989.2
2023-10-04,18385.11,18385.11,18043.68,18257.4,17798.09
2023-10-05,18066.58,18361.16,17875.45,18048.08,30291.79
2023-10-06,18497.06,19089.21,17751.95,18353.95,19079.56
2023-10-07,18359.55,18802.86,18359.55,18501.03,77883.93
2023-10-08,18823.28,19386.97,18261.34,18806.77,32121.61
2023-10-09,18912.16,19574.07,18264.5,18982.11,31048.86
2023-10-10,19745.43,20078.94,19563.78,19880.85,50308.8
2023-10-11,19475.14,19787.72,18805.86,19257.99,33885.49
2023-10-12,18864.7,19157.18,18483.41,18835.27,37847.36
2023-10-13,18225.94,18461.33,18225.94,18360.25,36358.01
2023-10-14,18854.63,19309.8,18506.96,18929.94,26441.8
2023-10-15,19655.22,19655.22,19312.77,19565.33,14546.18
2023-10-16,19770.79,20214.48,19538.05,19906.61,122866.43
2023-10-17,20620.89,21691.76,19911.01,20779.65,14745.94
2023-10-18,19946.74,20353.5,19742.63,19970.23,113082.77
2023-10-19,21281.6,22307.79,20722.02,21202.0,40217.72
2023-10-20,22266.11,22842.89,21979.63,22396.59,19212.4
2023-10-21,23087.16,23468.84,22776.91,23015.22,48848.7
2023-10-22,24539.83,24766.04,24307.0,24532.98,59918.2
2023-10-23,23214.74,23698.32,22719.84,23185.72,124163.84
2023-10-24,22359.6,23454.26,22250.94,22798.19,10908.26
2023-10-25,22255.13,22410.5,22101.34,22252.3,27741.81
2023-10-26,22809.79,23720.13,22298.52,22855.62,94117.78
2023-10-27,22132.79,22275.17,21836.94,22063.89,56245.49
2023-10-28,22572.01,23606.9,22148.09,22690.69,46037.54
2023-10-29,23770.64,24098.99,23629.12,23841.4,103362.46
2023-10-30,24569.63,24614.24,24272.84,24465.29,27644.79
2023-10-31,25032.78,25034.38,24576.54,24746.57,4704.5
2023-11-01,23687.75,24655.46,23116.52,23941.45,23653.78
2023-11-02,23372.69,24083.1,22729.08,23277.13,157216.32
2023-11-03,24591.98,25274.78,23480.07,24354.29,40478.18
2023-11-04,25204.63,25699.25,24473.2,25065.32,16395.73
2023-11-05,25276.34,25276.34,24647.5,25068.69,93532.73
2023-11-06,24634.18,25163.95,24570.13,24741.77,62977.53
2023-11-07,23311.23,23760.84,22555.45,23082.84,35280.27
2023-11-08,22138.03,22914.61,21988.15,22267.09,49562.85
2023-11-09,23853.96,24218.39,23179.24,23843.44,14036.68
2023-11-10,22740.92,23014.7,22461.64,22832.69,23401.58
2023-11-11,22934.01,23432.27,22465.63,23019.12,29753.51
2023-11-12,23552.2,24180.07,23531.56,23881.06,76347.56
2023-11-13,22528.09,23793.38,21759.69,22889.16,20170.39
2023-11-14,23289.4,23293.32,22876.92,23072.2,30721.95
2023-11-15,23534.3,24316.12,23485.12,23877.95,100354.78
2023-11-16,23972.19,24242.72,23508.27,23924.25,238882.35
2023-11-17,26215.22,27070.57,25760.66,26490.52,16317.23
2023-11-18,24855.38,25792.24,24550.44,25025.27,35960.74
2023-11-19,26151.35,26721.51,25354.33,26008.97,9741.57
2023-11-20,25924.51,26513.28,25647.64,25890.95,32126.96
2023-11-21,26612.82,27330.68,26264.48,26639.91,26010.31
2023-11-22,27343.31,27912.43,26188.09,27095.19,89747.71
2023-11-23,26387.11,27560.37,25414.21,26448.41,12805.66
2023-11-24,26963.99,27058.31,26236.67,26701.26,11511.5
2023-11-25,24843.39,25493.91,24187.53,25057.78,108594.25
2023-11-26,25386.92,26035.23,25257.81,25630.88,19522.12
2023-11-27,25909.96,26160.37,25614.11,25938.63,38085.54
2023-11-28,26565.48,27230.86,25797.3,26564.79,41499.66
2023-11-29,27418.83,27868.46,27320.22,27608.42,17682.9
2023-11-30,27946.05,28221.57,27668.35,28007.92,17784.15
2023-12-01,28475.0,28475.0,27835.04,28195.73,82360.93
2023-12-02,27294.17,27646.66,27234.2,27380.55,56901.83
2023-12-03,26332.22,27382.81,26190.13,26746.55,32438.34
2023-12-04,27533.3,28769.69,27187.03,27922.73,29869.59
2023-12-05,29897.29,29970.42,28033.7,29406.41,43702.99
2023-12-06,29545.06,29714.38,28222.51,29206.14,45947.33
2023-12-07,29194.93,29518.47,29048.59,29297.11,92920.09
2023-12-08,28611.0,29200.56,27505.69,28426.66,32973.0
2023-12-09,29724.01,30414.77,28906.95,29662.21,48499.75
2023-12-10,30715.77,30739.47,30043.32,30406.72,60979.05
2023-12-11,32313.97,33665.77,31894.73,32593.28,63437.27
2023-12-12,31389.9,32985.07,31063.75,31654.01,111091.75
2023-12-13,31615.08,31712.11,30796.16,31284.87,34336.64
2023-12-14,31209.34,32178.5,30609.99,31586.67,22133.77
2023-12-15,32376.1,32763.27,32105.64,32358.03,26373.36
2023-12-16,32151.41,32608.59,31957.54,32162.91,58506.37
2023-12-17,31437.92,31792.89,30587.87,31241.91,31794.76
2023-12-18,32305.19,33182.04,31471.64,32269.08,218576.84
2023-12-19,33108.58,34413.04,32559.45,33143.59,35794.91
2023-12-20,32047.87,33612.48,30491.98,32145.73,16318.73
2023-12-21,33489.43,34341.26,33400.65,33758.1,46195.73
2023-12-22,35175.42,35465.33,34868.02,35222.22,124243.07
2023-12-23,35771.63,35985.27,34908.72,35441.29,18935.2
2023-12-24,35512.1,36818.82,34406.25,35593.52,18534.34
2023-12-25,36753.84,36824.4,36119.12,36344.96,31632.4
2023-12-26,35524.65,35835.78,34392.11,35318.11,21661.37
2023-12-27,35543.33,36829.31,34545.8,35408.33,12343.0
2023-12-28,32845.61,34242.92,31702.66,32888.19,10300.14
2023-12-29,33792.86,35025.17,33320.8,33963.61,43077.31
2023-12-30,32638.75,32876.21,31926.83,32205.5,62115.81
2023-12-31,34212.31,35789.47,32479.16,33996.48,20419.57
2024-01-01,33618.86,34305.55,33158.41,33656.39,33688.53
2024-01-02,33912.91,34277.58,32589.89,33458.12,41235.05
2024-01-03,32945.13,33405.29,32519.84,32780.17,14576.19
2024-01-04,32130.74,33163.64,31611.02,32500.08,69926.77
2024-01-05,34088.94,34477.2,33650.7,34205.66,42491.67
2024-01-06,31582.96,31918.33,31087.53,31400.31,52836.96
2024-01-07,33281.44,33457.98,32368.41,32884.83,60870.62
2024-01-08,33955.69,33997.72,32709.34,33326.15,247256.7
2024-01-09,32002.09,32396.64,30973.71,31995.54,15407.61
2024-01-10,31012.13,31013.36,30441.23,30859.99,16896.4
2024-01-11,32613.61,33585.87,32037.46,32773.96,135618.41
2024-01-12,31529.3,32094.84,31291.44,31754.73,58764.18
2024-01-13,30385.81,30762.51,30385.81,30544.19,36336.69
2024-01-14,31931.58,32164.95,31595.89,31832.26,23811.77
2024-01-15,32586.4,32893.62,30887.53,32260.05,29139.26
2024-01-16,31459.16,31928.47,30424.5,31265.1,29255.53
2024-01-17,31572.33,31914.8,31169.41,31550.33,10521.21
2024-01-18,30781.82,31096.84,29674.88,30483.42,74847.29
2024-01-19,32477.37,32722.93,30795.07,31728.38,6979.09
2024-01-20,32759.2,34039.84,31336.19,32978.62,17932.24
2024-01-21,32996.47,33992.5,32973.29,33648.88,25230.85
2024-01-22,34222.16,35017.04,33251.83,34128.67,199079.94
2024-01-23,36522.91,36522.91,35985.44,36353.1,33888.85
2024-01-24,35956.6,36816.86,35664.24,36407.27,47346.38
2024-01-25,35217.49,35887.83,34299.66,34984.42,17931.21
2024-01-26,35496.5,36665.24,35122.47,35592.49,72987.95
2024-01-27,38449.18,39145.4,38043.94,38345.85,398194.05
2024-01-28,36790.89,37535.68,36722.66,37063.39,54856.32
2024-01-29,36364.87,37481.03,35335.15,36652.38,28179.96
2024-01-30,36917.2,37975.57,36478.77,37246.35,7301.81
2024-01-31,37430.77,37904.53,36665.15,37231.95,64606.22
2024-02-01,35847.71,37547.6,34274.3,36027.65,16632.78
2024-02-02,37607.65,37900.24,37192.23,37526.66,20326.91
2024-02-03,40771.74,41151.16,40044.47,40762.12,81167.18
2024-02-04,40716.43,41863.86,40044.45,41104.51,26465.15
2024-02-05,39908.28,40628.46,39499.4,39884.01,35394.7
2024-02-06,37907.77,38519.92,37571.11,37836.03,68016.74
2024-02-07,38561.56,39370.44,37725.28,38236.51,21314.86
2024-02-08,40278.2,41243.04,38833.43,39802.38,13596.93
2024-02-09,40200.05,41066.56,40142.92,40530.61,55709.49
2024-02-10,40703.25,41995.14,39803.07,40588.04,70301.45
2024-02-11,39112.85,41499.77,39062.91,39819.19,24026.0
2024-02-12,38644.71,39027.71,38084.32,38383.33,22740.18
2024-02-13,39928.07,41039.5,38354.75,39580.61,15777.39
2024-02-14,40126.88,41509.89,40126.88,40928.29,68284.24
2024-02-15,38725.7,39319.57,38093.83,38831.08,175172.09
2024-02-16,40819.61,42385.87,40204.45,41114.68,81456.97
2024-02-17,41897.23,43408.78,40735.45,42012.1,36278.93
2024-02-18,43996.71,44784.17,43929.19,44187.57,70785.56
2024-02-19,42208.43,42694.88,41652.06,42223.17,20104.15
2024-02-20,39861.51,40161.32,38419.9,39549.13,51062.09
2024-02-21,39221.74,40171.43,38314.5,39320.43,15921.49
2024-02-22,40042.83,40767.42,39579.04,40361.67,34784.75
2024-02-23,44071.79,44415.78,43668.27,44141.59,94309.24
2024-02-24,45671.4,46842.69,44374.79,45764.11,77631.98
2024-02-25,45259.65,46261.44,44830.1,45291.02,63586.22
2024-02-26,42917.52,43470.45,42369.57,43134.22,55079.35
2024-02-27,46015.74,47785.51,45044.97,45882.64,22525.17
2024-02-28,44283.42,45079.01,42270.86,43829.9,44560.25
2024-02-29,47059.24,48929.11,46804.88,47541.89,77212.04
2024-03-01,47123.68,47633.94,46328.08,46954.37,33772.06
2024-03-02,51226.83,51827.15,49371.81,50836.51,36164.01
2024-03-03,52452.33,53129.79,51913.2,52635.06,29739.89
2024-03-04,52706.41,52706.41,51847.35,52361.4,34403.25
2024-03-05,51097.45,52595.21,49931.38,51122.22,23006.61
2024-03-06,50045.32,50571.22,50045.32,50350.81,43222.58
2024-03-07,50972.06,51901.98,50831.36,51495.9,33173.56
2024-03-08,52093.58,52118.38,51351.5,51768.56,13212.29
2024-03-09,50638.58,50773.06,49848.33,50359.45,339658.89
2024-03-10,50299.96,50299.96,49744.85,50027.37,18431.7
2024-03-11,50565.62,52595.74,47930.26,50295.75,38047.1
2024-03-12,45345.75,46344.69,44944.51,45381.86,42413.28
2024-03-13,46661.24,46774.33,46135.87,46481.89,26618.13
2024-03-14,44395.27,44754.52,43861.33,44369.68,37209.39
2024-03-15,41882.96,44084.46,40018.95,41994.69,20270.57
2024-03-16,38550.1,39170.15,38191.75,38720.27,67437.76
2024-03-17,35140.81,36404.49,35140.81,35515.26,35754.0
2024-03-18,33085.36,33823.83,32217.65,33282.96,63057.0
2024-03-19,32189.7,32984.16,31748.58,32194.76,113608.52
2024-03-20,34872.94,35941.33,34872.94,35481.57,29052.23
2024-03-21,34488.22,35239.58,34228.19,34630.86,66908.9
2024-03-22,35243.9,35481.68,34419.24,34986.24,123671.76
2024-03-23,36117.12,36372.49,35394.18,35733.14,33052.53
2024-03-24,35865.37,36567.19,35409.67,36017.35,63618.12
2024-03-25,35772.37,36326.59,35237.54,35934.79,25200.92
2024-03-26,33745.94,34949.4,32844.68,33941.44,93183.65
2024-03-27,36334.04,36796.55,36283.19,36497.07,24667.08
2024-03-28,40301.33,40605.69,39648.67,39936.26,67012.59
2024-03-29,37310.84,37454.12,36459.38,36830.8,81864.52
2024-03-30,34607.04,36719.96,33754.77,35080.91,14103.62
2024-03-31,34430.18,35224.66,33925.76,34655.15,21146.57
2024-04-01,32611.47,34374.41,32355.98,33104.99,20116.68
2024-04-02,33979.15,34664.32,33439.56,33986.94,84882.14
2024-04-03,32716.4,33111.9,32453.85,32844.72,13791.3
2024-04-04,36680.52,36968.67,36168.32,36575.5,47785.48
2024-04-05,39036.9,39624.3,38498.29,38830.87,67479.94
2024-04-06,39469.97,39596.01,39004.45,39296.35,43429.44
2024-04-07,41122.46,41908.56,41122.46,41386.47,107497.27
2024-04-08,43747.63,44478.89,42031.33,43756.63,8520.17
